Mean data for UKR  Province= 10: Khmel'nyts'kyy,  from 2000 to 2020, weekly<br><tt><pre>2000, 1, 0.033,260.29, 21.28, 40.64, 30.96,
2000, 2, 0.033,260.40, 22.74, 42.06, 32.40,
2000, 3, 0.036,261.40, 28.74, 39.77, 34.26,
2000, 4, 0.043,262.45, 36.16, 37.55, 36.86,
2000, 5, 0.049,264.25, 39.26, 35.74, 37.50,
2000, 6, 0.056,266.71, 39.62, 32.93, 36.27,
2000, 7, 0.063,269.00, 41.12, 30.26, 35.69,
2000, 8, 0.073,270.85, 43.83, 30.54, 37.18,
2000, 9, 0.086,272.35, 48.57, 33.03, 40.80,
2000,10, 0.099,273.95, 51.16, 34.84, 43.00,
2000,11, 0.115,276.18, 53.68, 32.34, 43.01,
2000,12, 0.133,278.40, 56.02, 34.64, 45.33,
2000,13, 0.157,280.98, 58.73, 35.78, 47.26,
2000,14, 0.185,283.58, 61.22, 35.47, 48.35,
2000,15, 0.225,286.25, 66.49, 33.70, 50.09,
2000,16, 0.275,288.43, 73.62, 34.86, 54.24,
2000,17, 0.328,290.15, 81.17, 37.44, 59.31,
2000,18, 0.382,291.46, 87.96, 40.29, 64.13,
2000,19, 0.416,292.61, 88.01, 41.99, 65.00,
2000,20, 0.438,293.69, 85.78, 42.93, 64.35,
2000,21, 0.454,294.88, 82.23, 39.67, 60.95,
2000,22, 0.460,295.96, 76.45, 34.05, 55.25,
2000,23, 0.456,296.43, 67.96, 32.35, 50.15,
2000,24, 0.453,296.56, 62.09, 31.52, 46.80,
2000,25, 0.444,296.05, 56.12, 37.11, 46.61,
2000,26, 0.432,295.48, 49.29, 44.42, 46.86,
2000,27, 0.416,295.08, 41.32, 50.84, 46.08,
2000,28, 0.403,294.82, 38.04, 54.39, 46.22,
2000,29, 0.392,294.30, 37.59, 61.81, 49.70,
2000,30, 0.386,294.26, 39.72, 61.98, 50.85,
2000,31, 0.377,293.96, 37.82, 64.67, 51.24,
2000,32, 0.367,293.45, 34.74, 69.88, 52.31,
2000,33, 0.362,293.43, 35.46, 67.45, 51.46,
2000,34, 0.353,292.75, 35.73, 69.43, 52.58,
2000,35, 0.337,291.28, 37.10, 73.99, 55.55,
2000,36, 0.319,289.73, 39.14, 72.01, 55.58,
2000,37, 0.304,288.20, 41.93, 70.68, 56.31,
2000,38, 0.287,286.80, 42.43, 70.51, 56.47,
2000,39, 0.267,286.01, 41.57, 66.31, 53.94,
2000,40, 0.241,285.48, 37.53, 56.74, 47.14,
2000,41, 0.215,284.25, 34.23, 46.95, 40.59,
2000,42, 0.185,282.54, 29.60, 43.88, 36.74,
2000,43, 0.159,281.18, 28.67, 35.80, 32.23,
2000,44, 0.128,279.20, 24.26, 28.90, 26.58,
2000,45, 0.102,277.46, 21.42, 22.38, 21.90,
2000,46, 0.089,276.13, 25.50, 16.44, 20.97,
2000,47, 0.076,274.36, 30.05, 15.65, 22.85,
2000,48, 0.068,272.81, 34.49, 15.85, 25.17,
2000,49, 0.065,271.33, 39.49, 16.03, 27.76,
2000,50, 0.063,269.78, 42.73, 15.28, 29.01,
2000,51, 0.058,267.60, 44.06, 16.42, 30.24,
2000,52, 0.056,266.05, 45.95, 19.80, 32.87,
2001, 1, 0.058,264.75, 49.92, 24.55, 37.23,
2001, 2, 0.056,263.07, 48.14, 32.71, 40.42,
2001, 3, 0.055,262.05, 49.03, 37.94, 43.49,
2001, 4, 0.054,261.93, 46.95, 39.83, 43.39,
2001, 5, 0.051,261.27, 40.59, 45.52, 43.06,
2001, 6, 0.054,261.15, 37.72, 50.17, 43.95,
2001, 7, 0.060,261.66, 38.42, 52.87, 45.64,
2001, 8, 0.069,263.90, 41.44, 52.31, 46.88,
2001, 9, 0.085,267.55, 47.33, 48.47, 47.90,
2001,10, 0.109,271.93, 56.50, 40.76, 48.63,
2001,11, 0.136,276.06, 64.99, 31.43, 48.21,
2001,12, 0.162,279.34, 71.48, 29.73, 50.60,
2001,13, 0.189,282.40, 75.00, 28.39, 51.70,
2001,14, 0.217,284.97, 77.18, 26.58, 51.88,
2001,15, 0.242,286.68, 74.34, 29.65, 52.00,
2001,16, 0.270,288.65, 71.36, 32.50, 51.93,
2001,17, 0.309,290.55, 73.43, 33.53, 53.48,
2001,18, 0.348,291.47, 75.25, 40.06, 57.66,
2001,19, 0.379,292.02, 73.76, 47.62, 60.69,
2001,20, 0.402,292.45, 70.70, 54.99, 62.85,
2001,21, 0.415,292.28, 64.23, 65.50, 64.87,
2001,22, 0.425,291.88, 58.57, 74.43, 66.50,
2001,23, 0.427,291.37, 51.52, 82.90, 67.21,
2001,24, 0.430,291.50, 48.79, 85.91, 67.35,
2001,25, 0.439,292.26, 53.74, 81.35, 67.54,
2001,26, 0.448,293.14, 59.51, 73.07, 66.29,
2001,27, 0.452,294.08, 64.30, 63.44, 63.87,
2001,28, 0.447,294.48, 66.14, 58.96, 62.55,
2001,29, 0.438,294.59, 65.91, 57.59, 61.75,
2001,30, 0.433,294.95, 68.21, 52.74, 60.48,
2001,31, 0.424,294.83, 66.31, 53.46, 59.89,
2001,32, 0.404,294.21, 57.89, 60.46, 59.18,
2001,33, 0.391,293.78, 53.68, 63.08, 58.38,
2001,34, 0.374,292.92, 49.05, 67.55, 58.30,
2001,35, 0.354,291.34, 46.72, 74.02, 60.37,
2001,36, 0.334,289.52, 47.50, 74.90, 61.20,
2001,37, 0.319,288.06, 50.13, 72.40, 61.26,
2001,38, 0.311,287.18, 54.99, 67.19, 61.09,
2001,39, 0.305,286.14, 61.61, 64.81, 63.21,
2001,40, 0.296,284.90, 67.11, 62.86, 64.99,
2001,41, 0.287,283.25, 74.49, 58.55, 66.52,
2001,42, 0.272,281.27, 78.62, 57.81, 68.21,
2001,43, 0.251,278.92, 82.18, 56.73, 69.45,
2001,44, 0.225,275.78, 82.83, 56.42, 69.63,
2001,45, 0.192,272.30, 78.49, 57.17, 67.83,
2001,46, 0.161,268.92, 73.46, 57.60, 65.53,
2001,47, 0.128,265.35, 66.99, 60.46, 63.73,
2001,48, 0.092,260.66, 50.88, 70.38, 60.63,
