Mean data for UKR  Province= 21: Sumy,  from 2019 to 2020, weekly<br><tt><pre>2019, 1, 0.043,251.49, 28.97, 73.91, 51.44,
2019, 2, 0.041,251.55, 29.71, 72.05, 50.88,
2019, 3, 0.039,252.14, 29.80, 69.97, 49.88,
2019, 4, 0.040,253.11, 33.74, 68.48, 51.11,
2019, 5, 0.044,255.27, 40.24, 62.75, 51.50,
2019, 6, 0.048,256.86, 41.17, 60.26, 50.72,
2019, 7, 0.054,259.09, 38.73, 57.65, 48.19,
2019, 8, 0.065,262.83, 39.52, 50.68, 45.10,
2019, 9, 0.078,266.86, 42.33, 42.91, 42.62,
2019,10, 0.097,271.55, 48.22, 34.37, 41.30,
2019,11, 0.123,276.31, 56.48, 24.38, 40.43,
2019,12, 0.148,280.58, 62.64, 16.74, 39.69,
2019,13, 0.167,283.85, 64.68, 11.88, 38.28,
2019,14, 0.190,286.42, 67.35,  9.12, 38.23,
2019,15, 0.216,288.61, 67.97,  8.12, 38.04,
2019,16, 0.244,290.44, 66.36, 11.15, 38.76,
2019,17, 0.278,291.99, 64.88, 16.98, 40.93,
2019,18, 0.317,293.24, 64.63, 22.64, 43.63,
2019,19, 0.356,294.08, 64.64, 28.94, 46.79,
2019,20, 0.397,294.97, 66.29, 32.69, 49.49,
2019,21, 0.433,295.88, 69.61, 33.05, 51.33,
2019,22, 0.459,296.27, 71.51, 34.95, 53.23,
2019,23, 0.483,296.82, 75.58, 34.15, 54.87,
2019,24, 0.502,297.36, 80.23, 32.33, 56.28,
2019,25, 0.509,297.47, 82.33, 34.78, 58.55,
2019,26, 0.508,297.35, 81.54, 38.78, 60.16,
2019,27, 0.505,297.06, 79.79, 44.50, 62.14,
2019,28, 0.499,296.81, 77.69, 50.24, 63.96,
2019,29, 0.492,296.78, 76.75, 54.41, 65.58,
2019,30, 0.479,296.84, 74.41, 56.63, 65.52,
2019,31, 0.465,297.25, 72.52, 51.93, 62.22,
2019,32, 0.449,297.29, 70.14, 48.13, 59.14,
2019,33, 0.430,297.08, 66.55, 42.26, 54.41,
